username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
4D71e;2017-09-23 23:55;0;0;"Good relationships are not just about the good times you sha http:// mohamn478.m.nomor1.com/mohamn478/meng hidupkan-patriotisme.htm … #LEILIV";;;#LEILIV;"911740827692523521";https://twitter.com/4D71e/status/911740827692523521
walk_era;2017-09-23 23:49;0;0;"@robertsummersc1 even themselves out?? That was the most one sided referee performances TBH. #LEILIV no mention of a clear lovren pen.";;@robertsummersc1;#LEILIV;"911739411682988037";https://twitter.com/walk_era/status/911739411682988037
hasali158;2017-09-23 23:43;0;0;"#LEILIV Kekuatan terbesar yang mampu mengalahkan stress adalah kemampuan memilih pikiran yang tepat. Anda akan men #DXPLOR .net #alihas367";;;#LEILIV #DXPLOR #alihas367;"911737709290328064";https://twitter.com/hasali158/status/911737709290328064
thealbatross65;2017-09-23 23:40;0;0;"Soo close..was it bollocks. #LEILIV #ShakeyOut";;;#LEILIV #ShakeyOut;"911737183249289219";https://twitter.com/thealbatross65/status/911737183249289219
DamayantiDonna;2017-09-23 23:40;0;0;"Saya percaya, esok sudah tidak boleh mengubah apa yang berlaku hari ini, tetapi hari ini masih boleh meng #NOMOR1 .com #donnadam68 #LEILIV";;;#NOMOR1 #donnadam68 #LEILIV;"911736996866883584";https://twitter.com/DamayantiDonna/status/911736996866883584
M353NU;2017-09-23 23:40;0;0;"Real friendship is a promise made in the heart. Silent. Unwritten. Unbreakable by distance. #NetworkNumberOne .com #mesensag87 #LEILIV";;;#NetworkNumberOne #mesensag87 #LEILIV;"911736986439782400";https://twitter.com/M353NU/status/911736986439782400
ThinkFactory_;2017-09-23 23:36;0;0;"NEW VIDEOS! #ThePunisher #Season1 #TVShow #TrailerReview #LEILIV 2-3 Round Up Show! #Disney … https://www. instagram.com/p/BZZvb3PhvTN/";;;#ThePunisher #Season1 #TVShow #TrailerReview #LEILIV #Disney;"911736116180525056";https://twitter.com/ThinkFactory_/status/911736116180525056
saunderslfc94;2017-09-23 23:31;0;0;"Good win in the end today lads ! Great to see @Phil_Coutinho doing what he does best! And @22mosalah is looking amazing ! #YNWA #LEILIV";;@Phil_Coutinho @22mosalah;#YNWA #LEILIV;"911734917360504832";https://twitter.com/saunderslfc94/status/911734917360504832
tylerclouti;2017-09-23 23:31;0;1;"No doubt.... #YNWA #LEILIV https:// twitter.com/NBCSportsSocce r/status/911652082616344576 …";;;#YNWA #LEILIV;"911734686094970880";https://twitter.com/tylerclouti/status/911734686094970880
ThinkFactory_;2017-09-23 23:30;0;0;"https:// youtu.be/qxpS1WXxvHU WATCH #LEILIV 2-3 Round Up Show! #MOTD Simon Mignolet Coutinho Subscribe, Like & Follow! #YouTube /ThinkFactory_";;;#LEILIV #MOTD #YouTube;"911734476371316737";https://twitter.com/ThinkFactory_/status/911734476371316737
DubbleR_Slight;2017-09-23 23:30;0;0;"#iHeartFestival #Decision17 #MUFC #SOUMUN #JoolsHolland #AFLTigersGiants #FedalUtd #STKCHE #LEILIV #COY #TAMUvsARK #LaverCup #FridayFeeling pic.twitter.com/Iw1oX0KSyp";;;#iHeartFestival #Decision17 #MUFC #SOUMUN #JoolsHolland #AFLTigersGiants #FedalUtd #STKCHE #LEILIV #COY #TAMUvsARK #LaverCup #FridayFeeling;"911734441193742336";https://twitter.com/DubbleR_Slight/status/911734441193742336
clipgator;2017-09-23 23:29;0;0;"Reds take all 3 points from Foxes – Leicester 2-3 Liverpool #LEILIV https:// goo.gl/fb/BGjV22 #news #NLG";;;#LEILIV #news #NLG;"911734340836560896";https://twitter.com/clipgator/status/911734340836560896
colinjlewis78;2017-09-23 23:24;2;1;"An eventful day for Jamie Vardy A dive A goal A penalty miss A yellow card #LFC #LCFC @LFC @LCFC #Liverpool #LEILIV #LeicesterCity";;@LFC @LCFC;#LFC #LCFC #Liverpool #LEILIV #LeicesterCity;"911733150274981888";https://twitter.com/colinjlewis78/status/911733150274981888
dkhkshacho;2017-09-23 23:23;1;1;"#ヘボット #tkgoki #相互 #BNK48 #HappyKeyDay #LEILIV #拡散希望 #リツイートで私を有名にしてください #リツイートお願いします #フォロワーさんのフォロワーさんと繋がりたい";;;# #tkgoki # #BNK48 #HappyKeyDay #LEILIV # # # #;"911732842186530816";https://twitter.com/dkhkshacho/status/911732842186530816
phakiamaksi;2017-09-23 23:23;0;0;"Back to win road , #henderson #captain #lfc #liverpool #leiliv #lcfc #salah #coutinho … https://www. instagram.com/p/BZZt4r5B6W6/";;;#henderson #captain #lfc #liverpool #leiliv #lcfc #salah #coutinho;"911732692995137536";https://twitter.com/phakiamaksi/status/911732692995137536
MrChrisBuckle;2017-09-23 23:19;0;0;"3 Points is all that matters!! #Relief #LIVLEI #YNWA #LFC #PremierLeague #LEILIV #LEI";;;#Relief #LIVLEI #YNWA #LFC #PremierLeague #LEILIV #LEI;"911731775327625216";https://twitter.com/MrChrisBuckle/status/911731775327625216
FtblPhotos;2017-09-23 23:17;0;0;"Leicester City vs. Liverpool (5:30pm) - #LEILIV [23.9.17]:";;;#LEILIV;"911731237965967366";https://twitter.com/FtblPhotos/status/911731237965967366
richycribb;2017-09-23 23:13;0;1;"Brilliant game from the captain @JHenderson topped with a goal too #LEILIV";;@JHenderson;#LEILIV;"911730172805627904";https://twitter.com/richycribb/status/911730172805627904
LFCYNWA35;2017-09-23 23:09;0;0;"Je viens de voir le résumé de Liverpool.. Quel match de Mignolet encore une fois.. Coutinho magique sur coup franc.. #LEILIV #LFC #YNWA";;;#LEILIV #LFC #YNWA;"911729346695585794";https://twitter.com/LFCYNWA35/status/911729346695585794
JADWALHKLPI_com;2017-09-23 23:02;0;0;"WAKTU PENUH Leicester City 2-3 Liverpool #LEILIV Gol: Okazaki & Vardy - Salah, Coutinho, Henderson. Liverpool s… http:// ift.tt/2xwGyCZ";;;#LEILIV;"911727599235280896";https://twitter.com/JADWALHKLPI_com/status/911727599235280896
EPL_ArabicNews;2017-09-23 23:02;0;0;"Craig Shakespeare says Liverpool's third goal proved too much for #lcfc on Saturday night... #LeiLiv https:// twitter.com/LCFC/status/91 1726888820678656/video/1 …";;;#lcfc #LeiLiv;"911727486383337473";https://twitter.com/EPL_ArabicNews/status/911727486383337473
LIVEHDMATCH;2017-09-23 23:02;5;7;"All Goals & Highlights http:// goals4k.blogspot.com App https:// goo.gl/1mWCBE #SOUMUN #STOCHE #alavesmadrid #LeiLiv #GironaBarça #JuveTorino pic.twitter.com/63eyy8NoWj";;;#SOUMUN #STOCHE #alavesmadrid #LeiLiv #GironaBar #JuveTorino;"911727375708229632";https://twitter.com/LIVEHDMATCH/status/911727375708229632
innnoGIANTS24;2017-09-23 22:56;0;1;"おかえりコウチーニョ #leiliv pic.twitter.com/FMkhGXDG92";;;#leiliv;"911726103378534400";https://twitter.com/innnoGIANTS24/status/911726103378534400
auggieballs;2017-09-23 22:56;0;0;"Harsh on Matip/Lovren. One goal on the ref, the other a tad lucky. Otherwise I see where you're going! #lfc #LEILIV";;;#lfc #LEILIV;"911725897077727233";https://twitter.com/auggieballs/status/911725897077727233
MikeAtkns;2017-09-23 22:53;0;0;"Love that Mignolet stood up to save Vardy's penalty #LEILIV";;;#LEILIV;"911725286508695552";https://twitter.com/MikeAtkns/status/911725286508695552
PlainLazyMehedi;2017-09-23 22:50;0;0;"A win but STILL defensive errors #LEILIV #LFC";;;#LEILIV #LFC;"911724580255027201";https://twitter.com/PlainLazyMehedi/status/911724580255027201
beINSPORTS_NZ;2017-09-23 22:49;0;1;"REPORT: @Phil_Coutinho is BACK for @LFC and helped the Reds win a thriller against @LCFC !! #EPL #LEILIV http://www. beinsports.com/nz/premier-lea gue/news/classy-coutinho-helps-to-halt-reds-slump-1/659840 …";;@Phil_Coutinho @LFC @LCFC;#EPL #LEILIV;"911724272350937088";https://twitter.com/beINSPORTS_NZ/status/911724272350937088
Indiv1dum;2017-09-23 22:47;0;1;"Боже, почему я такой известный #LEILIV #famous #supreme #bvbbmg";;;#LEILIV #famous #supreme #bvbbmg;"911723758838325248";https://twitter.com/Indiv1dum/status/911723758838325248
IdinPikanto;2017-09-23 22:45;0;0;"Sometimes you have to stop worrying, wondering, and d http:// idinpi527.m.networknumberone.com/idinpi527/keun ggulan-utama-anda.htm … #LEILIV";;;#LEILIV;"911723228304830464";https://twitter.com/IdinPikanto/status/911723228304830464
richycribb;2017-09-23 22:43;0;0;"Was gonna say brilliant save from mignolet he's been solid then he goes and totally flaps at that corner #LEILIV";;;#LEILIV;"911722599050129408";https://twitter.com/richycribb/status/911722599050129408
ZRistevski;2017-09-23 22:37;0;0;"Watched my Tigers and Reds win, time to get up after 4 hrs sleep and enjoy this Sunday. @Richmond_FC @LFC #AFLTigerGiants #LEILIV";;@Richmond_FC @LFC;#AFLTigerGiants #LEILIV;"911721140896251904";https://twitter.com/ZRistevski/status/911721140896251904
ThinkFactory_;2017-09-23 22:36;0;0;"NEW VIDEOS! #LEILIV 2-3 Round Up Show! #Disney #NaturesDolphins #MovieTrailer #Review #LEILIV … https://www. instagram.com/p/BZZoly8hjab/";;;#LEILIV #Disney #NaturesDolphins #MovieTrailer #Review #LEILIV;"911721056628609031";https://twitter.com/ThinkFactory_/status/911721056628609031
sebulr;2017-09-23 22:29;0;0;"What about the Salah basketball bat handball @BBCMOTD ? You know the obvious penalty? #LEILIV eh @GaryLineker";;@BBCMOTD @GaryLineker;#LEILIV;"911719166612303872";https://twitter.com/sebulr/status/911719166612303872
ThinkFactory_;2017-09-23 22:27;0;0;"https:// youtu.be/qxpS1WXxvHU WATCH #LEILIV 2-3 Round Up Show! #LFCIndonesia #LFCThai #LFCIndia #LFCNepal #LFCMalaysia Subscribe! /ThinkFactory_";;;#LEILIV #LFCIndonesia #LFCThai #LFCIndia #LFCNepal #LFCMalaysia;"911718664562515968";https://twitter.com/ThinkFactory_/status/911718664562515968
HasilLigaPrimer;2017-09-23 22:21;0;0;"WAKTU PENUH Leicester City 2-3 Liverpool #LEILIV Gol Okazaki, Vardy - Salah, Coutinho, Henderson. pic.twitter.com/iBUXYx4Spu";;;#LEILIV;"911717302545952768";https://twitter.com/HasilLigaPrimer/status/911717302545952768
JADWAL_HKLPI;2017-09-23 22:21;0;2;"WAKTU PENUH Leicester City 2-3 Liverpool #LEILIV Gol Okazaki, Vardy - Salah, Coutinho, Henderson. pic.twitter.com/H5eTqCb7MP";;;#LEILIV;"911717299089924096";https://twitter.com/JADWAL_HKLPI/status/911717299089924096
onionbagstats;2017-09-23 22:16;0;1;"#LeicesterCity have become the 8th team in history to concede over 6900 league goals after their match against #Liverpoolfc . #lcfc #LEILIV";;;#LeicesterCity #Liverpoolfc #lcfc #LEILIV;"911716005822550016";https://twitter.com/onionbagstats/status/911716005822550016
richycribb;2017-09-23 22:16;0;0;"Oh Phil #LEILIV";;;#LEILIV;"911715925195235328";https://twitter.com/richycribb/status/911715925195235328
leeroyMg;2017-09-23 22:16;0;1;"#LEILIV #YNWA #LFC pic.twitter.com/qqyfBtJOwL";;;#LEILIV #YNWA #LFC;"911715847047143425";https://twitter.com/leeroyMg/status/911715847047143425
trevorjct;2017-09-23 22:15;0;0;"Hurts to see @lcfc playing well #LeiLiv but still not getting points. Keep believing #lcfc , the results will come @premierleague https:// twitter.com/lcfc/status/91 1682347740925954 …";;@lcfc @premierleague;#LeiLiv #lcfc;"911715700191805440";https://twitter.com/trevorjct/status/911715700191805440
chriswvtr;2017-09-23 22:15;1;1;"#MOTD never even mentioned the foul on Migs for Leicesters first goal #LEILIV";;;#MOTD #LEILIV;"911715666612424704";https://twitter.com/chriswvtr/status/911715666612424704
onionbagstats;2017-09-23 22:14;0;0;"#LeicesterCity scored at least 2 goals in a #PremierLeague match for the 150th time in their game against #Liverpoolfc . #leiliv #LCFC";;;#LeicesterCity #PremierLeague #Liverpoolfc #leiliv #LCFC;"911715537994096640";https://twitter.com/onionbagstats/status/911715537994096640
choz74;2017-09-23 22:14;0;0;"Maybe I don’t know the rules anymore but if you get to the ball first anywhere on the pitch and then clash, you get the free kick.? #LEILIV";;;#LEILIV;"911715487742128129";https://twitter.com/choz74/status/911715487742128129
Foot8all_banter;2017-09-23 22:10;3;4;"Leicester 2-3 Liverpool #driftysreview out now #TFBS #YNTA #LEILIV https:// youtu.be/0K62YTq0ohY pic.twitter.com/NAtVUPPKrI";;;#driftysreview #TFBS #YNTA #LEILIV;"911714429477191680";https://twitter.com/Foot8all_banter/status/911714429477191680
RanggraSari;2017-09-23 22:10;0;0;"The difference between who you are and who you want to be, is what you do. #NetworkNumberOne .com #rossar860 #LEILIV";;;#NetworkNumberOne #rossar860 #LEILIV;"911714403078176773";https://twitter.com/RanggraSari/status/911714403078176773
onionbagstats;2017-09-23 22:07;0;0;"#JamieVardy has now scored more goals against #Liverpoolfc in the #PremierLeague than he has against any other side he's faced #LCFC #leiliv";;;#JamieVardy #Liverpoolfc #PremierLeague #LCFC #leiliv;"911713611235635200";https://twitter.com/onionbagstats/status/911713611235635200
indentleft;2017-09-23 22:06;0;0;"That was never a penalty #LEILIV #MOTD";;;#LEILIV #MOTD;"911713292229496832";https://twitter.com/indentleft/status/911713292229496832
briandeaz;2017-09-23 22:01;0;1;"Did anyone else have the same feeling as me that #mignolet was saving the pen #LFC #LEILIV";;;#mignolet #LFC #LEILIV;"911712214884724738";https://twitter.com/briandeaz/status/911712214884724738
theactualbodge;2017-09-23 22:01;0;1;"Meanwhile, Keown spots fictional movement towards the ball in Can "handball" #MOTD #LEILIV";;;#MOTD #LEILIV;"911712168097218560";https://twitter.com/theactualbodge/status/911712168097218560
SportsPaulH;2017-09-23 22:00;2;2;"Delighted Jamie Vardy missed that pen.. Got away with a few dives during #LEILIV tonight.. #LFC pic.twitter.com/0vB44TTi8X";;;#LEILIV #LFC;"911711936894685184";https://twitter.com/SportsPaulH/status/911711936894685184
Ziyadu_R;2017-09-23 22:00;0;0;"Leicester 2-3 Liverpool (Okazaki 45'+3', Vardy 69'; Salah 15', Coutinho 23', Henderson 68') #PremierLeague #LEILIV #YNWA";;;#PremierLeague #LEILIV #YNWA;"911711798977486848";https://twitter.com/Ziyadu_R/status/911711798977486848
David_Gill78;2017-09-23 21:59;0;1;"Vardy's blatant dive in the build up to the first Leicester goal not worthy of a mention from seemingly anyone #LFC #LEILIV #MOTD";;;#LFC #LEILIV #MOTD;"911711726432858112";https://twitter.com/David_Gill78/status/911711726432858112
COsoccerpod;2017-09-23 21:59;2;5;"MUCH to unpack from that #LEILIV game. On Coutinho freekick- @davidpreece12 views on purpose of a wall for 25+ free kick seems on the money pic.twitter.com/NqCeAsVjKI";;@davidpreece12;#LEILIV;"911711663711309824";https://twitter.com/COsoccerpod/status/911711663711309824
LeeKnott;2017-09-23 21:55;0;0;"I take it that #MOTD are glossing over the fact that Vardy is a diving cheating prick leading up to the 1st Leicester goal #LEILIV #LFC .";;;#MOTD #LEILIV #LFC;"911710750372229126";https://twitter.com/LeeKnott/status/911710750372229126
jonhotspur88;2017-09-23 21:54;0;1;"Klopp listing off ref mistakes. Strangely left out the handball by Can not given? #LEILIV @BBCMOTD";;@BBCMOTD;#LEILIV;"911710399128535040";https://twitter.com/jonhotspur88/status/911710399128535040
G2theb4;2017-09-23 21:54;0;0;"@martinkeown5 lucky to stay on the pitch?? Clearly had more to drink than @PaulMerse ..he got the ball, at pace, 50/50 #motd #livlei #LEILIV";;@martinkeown5 @PaulMerse;#motd #livlei #LEILIV;"911710340601303045";https://twitter.com/G2theb4/status/911710340601303045
MarieOlive7;2017-09-23 21:53;1;8;"#LFCfamily #Happy #Victory #Revenge #LFC #YNWA #LEILIV #EPL #Champions !! Next step, #UCL pic.twitter.com/r7p3ons1Cb";;;#LFCfamily #Happy #Victory #Revenge #LFC #YNWA #LEILIV #EPL #Champions #UCL;"911710236976795653";https://twitter.com/MarieOlive7/status/911710236976795653
d2ruv2001;2017-09-23 21:50;1;0;"How can you be so awful and yet so good at the same time ? #mignolet #LEILIV";;;#mignolet #LEILIV;"911709398334083072";https://twitter.com/d2ruv2001/status/911709398334083072
L1amclark21;2017-09-23 21:50;1;0;"@LCFC are always so entertaining to watch when they are at home! #LEILIV #MOTD";;@LCFC;#LEILIV #MOTD;"911709360937725953";https://twitter.com/L1amclark21/status/911709360937725953
GitcheGumme44;2017-09-23 21:50;0;0;"Danke @DAZN_DE jetzt 5 Spiele vom Tag aus der #BPL schauen. #SOUMUN #WHUTOT #MCICRY #STKCHE #LEILIV + #J1League #KOBKAW #DAZN";;@DAZN_DE;#BPL #SOUMUN #WHUTOT #MCICRY #STKCHE #LEILIV #J1League #KOBKAW #DAZN;"911709320311660544";https://twitter.com/GitcheGumme44/status/911709320311660544
JoshGreenMedia;2017-09-23 21:49;0;0;"#LEILIV is exactly what The Premier League is about! Sensational attacking play in a match filled with drama!";;;#LEILIV;"911709188056915968";https://twitter.com/JoshGreenMedia/status/911709188056915968
lewfal;2017-09-23 21:48;0;1;"Nice to see Hendo on the scoresheet tonight for @LFC #LEILIV";;@LFC;#LEILIV;"911708922750410755";https://twitter.com/lewfal/status/911708922750410755
thedamnedunited;2017-09-23 21:48;0;1;"#Mignolet really is the modern day Gary Sprake. Comedy keeper #LEILIV";;;#Mignolet #LEILIV;"911708877519032321";https://twitter.com/thedamnedunited/status/911708877519032321
vikramaxe;2017-09-23 21:48;0;0;"Predictable Vardy... Mostly aims to the middle #LEILIV #MOTD";;;#LEILIV #MOTD;"911708848528003074";https://twitter.com/vikramaxe/status/911708848528003074
xg_rio;2017-09-23 21:47;0;0;""Dynamic Prints and Textiles from Mijo Studio" http:// design-milk.com/dynamic-prints -and-textiles-from-mijo-studio/ … #design #xtreems #LEILIV #fall";;;#design #xtreems #LEILIV #fall;"911708748456120322";https://twitter.com/xg_rio/status/911708748456120322
WrongStar;2017-09-23 21:47;0;2;"#MOTD #Vardy #LEILIV Elon Musk: “It’s a one in a billion shot that the universe is NOT a simulation.” And Jamie Vardy can prove it... pic.twitter.com/AxMXWpGvi0";;;#MOTD #Vardy #LEILIV;"911708691157721089";https://twitter.com/WrongStar/status/911708691157721089
sondagesoffoot;2017-09-23 21:47;0;3;"#LEI 2-3 #LIV Vous etes 41% à avoir pronostiqué une victoire des Reds ! #BPL #LEILIV #SFOOT https:// twitter.com/sondagesoffoot /status/909183520186224641 …";;;#LEI #LIV #BPL #LEILIV #SFOOT;"911708549050503171";https://twitter.com/sondagesoffoot/status/911708549050503171
Hazzaa_Hurst;2017-09-23 21:46;0;0;"Lovren is not good enough to wear the Liverpool shirt, need a replacement for next year #MOTD #LEILIV";;;#MOTD #LEILIV;"911708281030287366";https://twitter.com/Hazzaa_Hurst/status/911708281030287366
trendrewards1;2017-09-23 21:46;0;0;"#CatBay #LEILIV #iHeartFestival https:// twitter.com/JaguarPics/sta tus/911554348173398017 …";;;#CatBay #LEILIV #iHeartFestival;"911708252173471744";https://twitter.com/trendrewards1/status/911708252173471744
montana4sf;2017-09-23 21:45;0;0;"The curl on Coutinho's free kick is mental. So glad we were able to hang on to him #LEILIV";;;#LEILIV;"911708129594892288";https://twitter.com/montana4sf/status/911708129594892288
SheridanRobins;2017-09-23 21:45;0;0;"Well, that's just like watching #YTFC defending. #LEILIV #MOTD";;;#YTFC #LEILIV #MOTD;"911708107767713792";https://twitter.com/SheridanRobins/status/911708107767713792
ReissNelsoned;2017-09-23 21:45;0;0;"Liverpool have a top 4 attack, but a bottom half defence #MOTD #LEILIV";;;#MOTD #LEILIV;"911708082933260288";https://twitter.com/ReissNelsoned/status/911708082933260288
Analysetrainer;2017-09-23 21:45;0;0;"https:// deanalyserendetrainer.wordpress.com/2017/06/27/de- tactiek-van-liverpool-seizoen-20162017/ … #LEILIV #MOTD";;;#LEILIV #MOTD;"911708072967593984";https://twitter.com/Analysetrainer/status/911708072967593984
Ade__Star;2017-09-23 21:44;0;0;"The commentator for the #LEILIV game on #MOTD is a prick. That is all.";;;#LEILIV #MOTD;"911707997516308480";https://twitter.com/Ade__Star/status/911707997516308480
KevonMiller85;2017-09-23 21:44;0;0;"Coutinho...... #LEILIV #MOTD pic.twitter.com/ggaZWdHPR1";;;#LEILIV #MOTD;"911707927223898113";https://twitter.com/KevonMiller85/status/911707927223898113
danyoung5;2017-09-23 21:43;0;0;"Coutinho + Salah is life. #MOTD #LEILIV";;;#MOTD #LEILIV;"911707608263876609";https://twitter.com/danyoung5/status/911707608263876609
MoeKhan19;2017-09-23 21:42;0;0;"Salah's first goal, wouldn't have happened if it wasn't for Emre Can's solid weighted ball down the left flank. #LEILIV #LFC";;;#LEILIV #LFC;"911707409516761089";https://twitter.com/MoeKhan19/status/911707409516761089
HectorsFash;2017-09-23 21:41;0;0;"Tuning into #MOTD to see the game of the day #LEILIV . But no, it's Man City first. The anti #LFC bias is incredible @GaryLineker";;@GaryLineker;#MOTD #LEILIV #LFC;"911707233737691137";https://twitter.com/HectorsFash/status/911707233737691137
guntherdekie;2017-09-23 21:38;0;0;"Some people should better shut up about @SMignolet ... he's a great goalkeeper and @LFC should be happy to have him. #respect #LEILIV #BEL";;@SMignolet @LFC;#respect #LEILIV #BEL;"911706257836400640";https://twitter.com/guntherdekie/status/911706257836400640
El_Lloydie;2017-09-23 21:37;0;0;"Can someone explain to me what Jordan Henderson does other than follow the ref round whinging? #LEILIV #lfc";;;#LEILIV #lfc;"911705989925277696";https://twitter.com/El_Lloydie/status/911705989925277696
Actus_Footeux;2017-09-23 21:35;1;2;"Résultat : Liverpool s'impose à Leicester. 3-2 au score final pour les hommes de Klopp. #LEILIV pic.twitter.com/se6xLkbtqL";;;#LEILIV;"911705680150704129";https://twitter.com/Actus_Footeux/status/911705680150704129
LFCYlies;2017-09-23 21:34;1;0;"Ce fût dur, quel match et quel soulagement quand le match s'est terminé #LEILIV";;;#LEILIV;"911705248615550977";https://twitter.com/LFCYlies/status/911705248615550977
TheWorldGame;2017-09-23 21:33;1;3;"Inspired effort by @LFC against a scrappy @LCFC side #LEILIV #sbsfootball http:// theworldgame.sbs.com.au/article/2017/0 9/24/classy-coutinho-helps-halt-liverpool-slump …";;@LFC @LCFC;#LEILIV #sbsfootball;"911705185650540544";https://twitter.com/TheWorldGame/status/911705185650540544
McLeod716;2017-09-23 21:31;0;2;"So disappointing the points do not show how well the are playing this year. Keep your heads up and we got you! #foxlove #LeiLiv";;;#foxlove #LeiLiv;"911704478952431618";https://twitter.com/McLeod716/status/911704478952431618
ciaraomahony722;2017-09-23 21:30;0;1;"Anthony Taylor not giving a penalty decision here #LEILIV and then booking our other centre half. pic.twitter.com/fhcV00Gs23";;;#LEILIV;"911704455271337987";https://twitter.com/ciaraomahony722/status/911704455271337987
beINSPORTS_AUS;2017-09-23 21:30;1;2;"REPORT: @Phil_Coutinho is BACK for @LFC and helped the Reds win a thriller against @LCFC http://www. beinsports.com/au/premier-lea gue/news/classy-coutinho-helps-to-halt-reds-slump/659832 … #EPL #LEILIV";;@Phil_Coutinho @LFC @LCFC;#EPL #LEILIV;"911704422316519424";https://twitter.com/beINSPORTS_AUS/status/911704422316519424
kudinov8817;2017-09-23 21:29;0;0;"go họme and watch tv #LEILIV #Philippot #pauw De Dijk pic.twitter.com/sKCxiFM40Q";;;#LEILIV #Philippot #pauw;"911704092438929410";https://twitter.com/kudinov8817/status/911704092438929410
ALL500BAR;2017-09-23 21:29;0;2;"どうでしょうか？プロフィール写真と似顔絵！ポップをいつも好意で作ってくれる、ツッキーに作ってもらいました！似てますか？^_^ ガールズバーshe'sオーナーの西山です！ #スマステ #活撃刀剣乱舞 #SYMPHOGEAR #LEILIV";;;# # #SYMPHOGEAR #LEILIV;"911704056447434753";https://twitter.com/ALL500BAR/status/911704056447434753
kudinov8817;2017-09-23 21:28;0;0;"A greаt dаy för flуing #LEILIV #raad070 #SpiceDiscovery Patriotic Alliance pic.twitter.com/93MK5o7mri";;;#LEILIV #raad070 #SpiceDiscovery;"911703966425260034";https://twitter.com/kudinov8817/status/911703966425260034
ciaraomahony722;2017-09-23 21:28;0;0;"#LEILIV Here's @J_Gomez97 fouling Chilwells elbow with his face. pic.twitter.com/ATThYrUhjb";;@J_Gomez97;#LEILIV;"911703917163171840";https://twitter.com/ciaraomahony722/status/911703917163171840
trendrewards1;2017-09-23 21:28;0;1;"#BitCoinMobile #LEILIV https:// twitter.com/Rockstarscars/ status/911663556315291649 …";;;#BitCoinMobile #LEILIV;"911703787542376448";https://twitter.com/trendrewards1/status/911703787542376448
kudinov8817;2017-09-23 21:27;0;0;"ṔENẶLTY to Leicester… #LEILIV";;;#LEILIV;"911703643660996608";https://twitter.com/kudinov8817/status/911703643660996608
Dangermouse_11;2017-09-23 21:27;0;0;"The fella who headed the ball on was offside when the free kick was taken #JustSaying #LEILIV";;;#JustSaying #LEILIV;"911703606889517057";https://twitter.com/Dangermouse_11/status/911703606889517057
irish_kop96;2017-09-23 21:27;1;0;"Glad we won and that game over ...phew. The teams going to the King power to play @LCFC this season are in for one hell off a game. #LEILIV";;@LCFC;#LEILIV;"911703530179907584";https://twitter.com/irish_kop96/status/911703530179907584
ahmet_haffar;2017-09-23 21:26;1;3;"Don't give up even if they are making fun of you #inspiration #BeAMaverick #dontgiveup #TakeAKnee #LEILIV #Decision17";;;#inspiration #BeAMaverick #dontgiveup #TakeAKnee #LEILIV #Decision17;"911703290324373507";https://twitter.com/ahmet_haffar/status/911703290324373507
guntherdekie;2017-09-23 21:25;0;0;"Mignolet is a great goalkeeper. I don't know why @LFC and its fans are always doubting him. #mignolet #LEILIV";;@LFC;#mignolet #LEILIV;"911703153262891009";https://twitter.com/guntherdekie/status/911703153262891009
jrbkfvrkwhofbel;2017-09-23 21:22;0;0;"#अबकी_बार_बेटी_पर_वार #FedalUtd #LEILIV #UnSafeBHU #UNGA असली सुंदरता का अर्थ ⁦ http:// youtu.be/C7SfiLik4go ⁩";;;# #FedalUtd #LEILIV #UnSafeBHU #UNGA;"911702324594315264";https://twitter.com/jrbkfvrkwhofbel/status/911702324594315264
Aesthetic_420;2017-09-23 21:22;0;0;"WARDAWG IS GOD - https:// discordapp.com/invite/PFVnfw - HE WILL TAKE YOU TO THE TOP, COME JOIN OUR VOICE CHAT #Strictly #JoolsHolland #LEILIV #ACB70";;;#Strictly #JoolsHolland #LEILIV #ACB70;"911702245422649344";https://twitter.com/Aesthetic_420/status/911702245422649344
8SAu44;2017-09-23 21:21;0;0;"₸ #Strictly ₢ #LEILIV ₴ #xfactor2017 Al➭Hayat➺Media➺Center The➺Video∶ INSIDE➺⑷ ➺ https:// ok.ru/video/33286737 3796 … https://twitter.com/NR2EN/status/911667594415009795/photo/1 pic.twitter.com/a15UqlIykh";;;#Strictly #LEILIV #xfactor2017;"911702090849845249";https://twitter.com/8SAu44/status/911702090849845249
Lee36Simmons;2017-09-23 21:20;0;1;"Squeaky bum defence #LEILIV";;;#LEILIV;"911701836633182208";https://twitter.com/Lee36Simmons/status/911701836633182208
Zaheer_Haque;2017-09-23 21:19;0;2;"I watched #LEILIV live in full & now going to watch #MOTD should be cracker of a show! @GaryLineker";;@GaryLineker;#LEILIV #MOTD;"911701534693609472";https://twitter.com/Zaheer_Haque/status/911701534693609472
PDLfc45;2017-09-23 21:18;0;0;"Never doubted caliber of @SMignolet . Great penalty save. #LEILIV";;@SMignolet;#LEILIV;"911701294531977216";https://twitter.com/PDLfc45/status/911701294531977216
rahulultimatum;2017-09-23 21:17;0;0;"#LEILIV Cautinho Salah finally good football from Liverpool.";;;#LEILIV;"911701064155521024";https://twitter.com/rahulultimatum/status/911701064155521024
PDLfc45;2017-09-23 21:16;0;0;"Much needed 3 points. Defense is still a horror but happy to see mahrez was kept behind curtains. #LEILIV";;;#LEILIV;"911700834899103744";https://twitter.com/PDLfc45/status/911700834899103744
